GL000009.2	56140	58376		ENSG00000278704	
HSCHR19LRC_LRC_J_CTG3_1	112549	130558	CNOT3	ENSG00000276082	4849.0
HSCHR19LRC_LRC_J_CTG3_1	130494	134559	LENG1	ENSG00000275935	79165.0
HSCHR19LRC_LRC_J_CTG3_1	135016	148058	TMC4	ENSG00000274873	147798.0
HSCHR19LRC_LRC_J_CTG3_1	148221	164847	MBOAT7	ENSG00000277025	79143.0
HSCHR19LRC_LRC_J_CTG3_1	165233	169508	TSEN34	ENSG00000274672	79042.0
HSCHR19LRC_LRC_J_CTG3_1	175840	182627	RPS9	ENSG00000275323	6203.0
HSCHR19LRC_LRC_J_CTG3_1	813264	825281	KIR3DL3	ENSG00000276875	115653.0
HSCHR19LRC_LRC_J_CTG3_1	827254	839993	KIR2DP1	ENSG00000276468	
HSCHR19LRC_LRC_J_CTG3_1	841921	856414		ENSG00000275921	124900571.0
HSCHR19LRC_LRC_J_CTG3_1	841921	856414		ENSG00000275921	3806.0
HSCHR19LRC_LRC_J_CTG3_1	858278	860146	KIR3DL2	ENSG00000277709	3812.0
HSCHR19LRC_LRC_J_CTG3_1	913663	920602	NCR1	ENSG00000277629	9437.0
HSCHR19LRC_LRC_J_CTG3_1	931032	955028	NLRP7	ENSG00000276804	199713.0
HSCHR19LRC_LRC_J_CTG3_1	972807	1008663	NLRP2	ENSG00000275843	55655.0
HSCHR19LRC_LRC_J_CTG3_1	1021228	1045787	GP6	ENSG00000276065	51206.0
HSCHR19LRC_LRC_J_CTG3_1	1051847	1070740	RDH13	ENSG00000273944	112724.0
HSCHR19LRC_LRC_S_CTG3_1	15200	38320	VSTM1	ENSG00000276159	284415.0
HSCHR19LRC_LRC_S_CTG3_1	44314	55747	TARM1	ENSG00000274889	441864.0
HSCHR19LRC_LRC_S_CTG3_1	69048	77107	OSCAR	ENSG00000274703	126014.0
HSCHR19LRC_LRC_S_CTG3_1	77273	81393	NDUFA3	ENSG00000278365	4696.0
HSCHR19LRC_LRC_S_CTG3_1	81433	90168	TFPT	ENSG00000276296	29844.0
HSCHR19LRC_LRC_S_CTG3_1	89903	106263	PRPF31	ENSG00000276421	26121.0
HSCHR19LRC_LRC_S_CTG3_1	112549	130558	CNOT3	ENSG00000275979	4849.0
HSCHR19LRC_LRC_S_CTG3_1	130494	134559	LENG1	ENSG00000277457	79165.0
HSCHR19LRC_LRC_S_CTG3_1	135016	148058	TMC4	ENSG00000277996	147798.0
HSCHR19LRC_LRC_S_CTG3_1	148221	164847	MBOAT7	ENSG00000277733	79143.0
HSCHR19LRC_LRC_S_CTG3_1	165233	169508	TSEN34	ENSG00000275165	79042.0
HSCHR19LRC_LRC_S_CTG3_1	175840	182627	RPS9	ENSG00000278081	6203.0
HSCHR19LRC_LRC_S_CTG3_1	819633	830491	KIR2DS4	ENSG00000274533	3809.0
HSCHR19LRC_LRC_S_CTG3_1	832361	849155	KIR3DL2	ENSG00000276739	3812.0
HSCHR19LRC_LRC_S_CTG3_1	850879	850985	U6	ENSG00000278296	
HSCHR19LRC_LRC_S_CTG3_1	888212	895151	NCR1	ENSG00000277824	9437.0
HSCHR19LRC_LRC_S_CTG3_1	905581	929577	NLRP7	ENSG00000277776	199713.0
HSCHR19LRC_LRC_S_CTG3_1	947356	983212	NLRP2	ENSG00000275399	55655.0
HSCHR19LRC_LRC_S_CTG3_1	995777	1020336	GP6	ENSG00000274566	51206.0
HSCHR19LRC_LRC_S_CTG3_1	1026396	1045289	RDH13	ENSG00000275474	112724.0
HSCHR19LRC_LRC_T_CTG3_1	15200	38320	VSTM1	ENSG00000274953	284415.0
HSCHR19LRC_LRC_T_CTG3_1	44314	55747	TARM1	ENSG00000275123	441864.0
HSCHR19LRC_LRC_T_CTG3_1	69048	77107	OSCAR	ENSG00000275551	126014.0
HSCHR19LRC_LRC_T_CTG3_1	77273	81393	NDUFA3	ENSG00000275724	4696.0
HSCHR19LRC_LRC_T_CTG3_1	81433	90168	TFPT	ENSG00000273833	29844.0
HSCHR19LRC_LRC_T_CTG3_1	89903	106263	PRPF31	ENSG00000277953	26121.0
HSCHR19LRC_LRC_T_CTG3_1	112549	130558	CNOT3	ENSG00000273943	4849.0
HSCHR19LRC_LRC_T_CTG3_1	130494	134559	LENG1	ENSG00000278426	79165.0
HSCHR19LRC_LRC_T_CTG3_1	135016	148058	TMC4	ENSG00000277667	147798.0
HSCHR19LRC_LRC_T_CTG3_1	148221	164847	MBOAT7	ENSG00000277923	79143.0
HSCHR19LRC_LRC_T_CTG3_1	165233	169508	TSEN34	ENSG00000273896	79042.0
HSCHR19LRC_LRC_T_CTG3_1	175840	182627	RPS9	ENSG00000274005	6203.0
HSCHR19LRC_LRC_T_CTG3_1	707375	718934	KIR3DL3	ENSG00000276572	115653.0
HSCHR19LRC_LRC_T_CTG3_1	721344	735888	KIR2DL3	ENSG00000275658	3804.0
HSCHR19LRC_LRC_T_CTG3_1	737859	750207	KIR2DP1	ENSG00000273753	
HSCHR19LRC_LRC_T_CTG3_1	752644	766945	KIR2DS1	ENSG00000276387	124900571.0
HSCHR19LRC_LRC_T_CTG3_1	752644	766945	KIR2DS1	ENSG00000276387	3802.0
HSCHR19LRC_LRC_T_CTG3_1	768981	785805	KIR3DL2	ENSG00000275838	3812.0
HSCHR19LRC_LRC_T_CTG3_1	787529	787635	U6	ENSG00000273519	
HSCHR19LRC_LRC_T_CTG3_1	824505	831444	NCR1	ENSG00000273916	9437.0
HSCHR19LRC_LRC_T_CTG3_1	841874	865870	NLRP7	ENSG00000277071	199713.0
HSCHR19LRC_LRC_T_CTG3_1	883649	919505	NLRP2	ENSG00000278789	55655.0
HSCHR19LRC_LRC_T_CTG3_1	932070	956629	GP6	ENSG00000274050	51206.0
HSCHR19LRC_LRC_T_CTG3_1	962689	981582	RDH13	ENSG00000274504	112724.0
HSCHR19LRC_PGF1_CTG3_1	15200	38320	VSTM1	ENSG00000274887	284415.0
HSCHR19LRC_PGF1_CTG3_1	44314	55747	TARM1	ENSG00000275806	441864.0
HSCHR19LRC_PGF1_CTG3_1	69048	77107	OSCAR	ENSG00000277088	126014.0
HSCHR19LRC_PGF1_CTG3_1	77273	81393	NDUFA3	ENSG00000275605	4696.0
HSCHR19LRC_PGF1_CTG3_1	81433	90168	TFPT	ENSG00000278161	29844.0
HSCHR19LRC_PGF1_CTG3_1	89903	106263	PRPF31	ENSG00000277707	26121.0
HSCHR19LRC_PGF1_CTG3_1	112549	130558	CNOT3	ENSG00000274616	4849.0
HSCHR19LRC_PGF1_CTG3_1	130474	134594	LENG1	ENSG00000278516	79165.0
HSCHR19LRC_PGF1_CTG3_1	134959	148028	TMC4	ENSG00000274384	147798.0
HSCHR19LRC_PGF1_CTG3_1	148191	164846	MBOAT7	ENSG00000273592	79143.0
HSCHR19LRC_PGF1_CTG3_1	164902	169499	TSEN34	ENSG00000274129	79042.0
HSCHR19LRC_PGF1_CTG3_1	175791	223971	RPS9	ENSG00000274950	6203.0
HSCHR19LRC_PGF1_CTG3_1	191660	198156	LILRB3	ENSG00000275019	102725035.0
HSCHR19LRC_PGF1_CTG3_1	191660	198156	LILRB3	ENSG00000275019	107987425.0
HSCHR19LRC_PGF1_CTG3_1	191660	198156	LILRB3	ENSG00000275019	107987462.0
HSCHR19LRC_PGF1_CTG3_1	191660	198156	LILRB3	ENSG00000275019	11025.0
HSCHR19LRC_PGF1_CTG3_1	203972	205346		ENSG00000276720	
HSCHR19LRC_PGF1_CTG3_1	213475	217824	LILRA6	ENSG00000275539	79168.0
HSCHR19LRC_PGF1_CTG3_1	225393	232577	LILRB5	ENSG00000273991	10990.0
HSCHR19LRC_PGF1_CTG3_1	238933	239035	U6	ENSG00000275889	
HSCHR19LRC_PGF1_CTG3_1	242986	244029		ENSG00000278137	
HSCHR19LRC_PGF1_CTG3_1	248805	253362	LILRB2	ENSG00000277751	10288.0
HSCHR19LRC_PGF1_CTG3_1	258363	275291	LAIR1	ENSG00000274110	3903.0
HSCHR19LRC_PGF1_CTG3_1	319913	341588	TTYH1	ENSG00000276887	57348.0
HSCHR19LRC_PGF1_CTG3_1	335340	339386		ENSG00000278827	
HSCHR19LRC_PGF1_CTG3_1	353405	366704	LENG8	ENSG00000274305	114823.0
HSCHR19LRC_PGF1_CTG3_1	366479	368402	LENG9	ENSG00000274495	94059.0
HSCHR19LRC_PGF1_CTG3_1	369718	377945	CDC42EP5	ENSG00000273622	148170.0
HSCHR19LRC_PGF1_CTG3_1	402599	415826	LAIR2	ENSG00000275819	3904.0
HSCHR19LRC_PGF1_CTG3_1	437516	450485	KIR3DX1	ENSG00000276033	
HSCHR19LRC_PGF1_CTG3_1	477804	492444	LILRA2	ENSG00000278634	11027.0
HSCHR19LRC_PGF1_CTG3_1	498460	507265	LILRA1	ENSG00000277398	11024.0
HSCHR19LRC_PGF1_CTG3_1	522048	542447	LILRB1	ENSG00000277807	10859.0
HSCHR19LRC_PGF1_CTG3_1	548768	554479		ENSG00000290360	
HSCHR19LRC_PGF1_CTG3_1	552818	553730		ENSG00000278031	
HSCHR19LRC_PGF1_CTG3_1	567009	574618	LILRB4	ENSG00000276042	11006.0
HSCHR19LRC_PGF1_CTG3_1	601233	605586	LILRP1	ENSG00000276447	
HSCHR19LRC_PGF1_CTG3_1	612541	617730	LILRP2	ENSG00000290617	79166.0
HSCHR19LRC_PGF1_CTG3_1	612820	617664	LILRP2	ENSG00000276976	79166.0
HSCHR19LRC_PGF1_CTG3_1	628873	640888	KIR3DL3	ENSG00000278729	115653.0
HSCHR19LRC_PGF1_CTG3_1	642858	657386	KIR2DL3	ENSG00000277924	3804.0
HSCHR19LRC_PGF1_CTG3_1	659357	671734	KIR2DP1	ENSG00000278169	
HSCHR19LRC_PGF1_CTG3_1	674142	688600	KIR2DL1	ENSG00000274926	3802.0
HSCHR19LRC_PGF1_CTG3_1	690689	694652	KIR3DP1	ENSG00000273880	128966722.0
HSCHR19LRC_PGF1_CTG3_1	690689	694652	KIR3DP1	ENSG00000273880	128966730.0
HSCHR19LRC_PGF1_CTG3_1	690689	694652	KIR3DP1	ENSG00000273880	128966731.0
HSCHR19LRC_PGF1_CTG3_1	690689	694652	KIR3DP1	ENSG00000273880	128966732.0
HSCHR19LRC_PGF1_CTG3_1	690689	694652	KIR3DP1	ENSG00000273880	128966733.0
HSCHR19LRC_PGF1_CTG3_1	707933	718882	KIR2DL4	ENSG00000274609	3805.0
HSCHR19LRC_PGF1_CTG3_1	720829	735146	KIR3DL1	ENSG00000275545	3811.0
HSCHR19LRC_PGF1_CTG3_1	737079	752960	KIR2DS4	ENSG00000276634	3809.0
HSCHR19LRC_PGF1_CTG3_1	754833	771590	KIR3DL2	ENSG00000275566	3812.0
HSCHR19LRC_PGF1_CTG3_1	773314	773420	U6	ENSG00000276339	
HSCHR19LRC_PGF1_CTG3_1	778610	795778	FCAR	ENSG00000275564	2204.0
HSCHR19LRC_PGF1_CTG3_1	810507	820490	NCR1	ENSG00000273535	9437.0
HSCHR19LRC_PGF1_CTG3_1	827859	851863	NLRP7	ENSG00000278173	199713.0
HSCHR19LRC_PGF1_CTG3_1	869084	903922	NLRP2	ENSG00000277060	55655.0
HSCHR19LRC_PGF1_CTG3_1	916487	941046	GP6	ENSG00000278316	51206.0
HSCHR19LRC_PGF1_CTG3_1	947106	965999	RDH13	ENSG00000274418	112724.0
HSCHR19LRC_PGF2_CTG3_1	15200	38320	VSTM1	ENSG00000277607	284415.0
HSCHR19LRC_PGF2_CTG3_1	44314	55747	TARM1	ENSG00000273875	441864.0
HSCHR19LRC_PGF2_CTG3_1	69048	77107	OSCAR	ENSG00000278378	126014.0
HSCHR19LRC_PGF2_CTG3_1	77273	81393	NDUFA3	ENSG00000277722	4696.0
HSCHR19LRC_PGF2_CTG3_1	81433	90168	TFPT	ENSG00000276022	29844.0
HSCHR19LRC_PGF2_CTG3_1	89903	106263	PRPF31	ENSG00000274144	26121.0
HSCHR19LRC_PGF2_CTG3_1	112549	130558	CNOT3	ENSG00000277615	4849.0
HSCHR19LRC_PGF2_CTG3_1	130494	134559	LENG1	ENSG00000278257	79165.0
HSCHR19LRC_PGF2_CTG3_1	135016	148058	TMC4	ENSG00000278363	147798.0
HSCHR19LRC_PGF2_CTG3_1	148221	164847	MBOAT7	ENSG00000274194	79143.0
HSCHR19LRC_PGF2_CTG3_1	165233	169508	TSEN34	ENSG00000278712	79042.0
HSCHR19LRC_PGF2_CTG3_1	175840	182627	RPS9	ENSG00000277079	6203.0
HSCHR19LRC_PGF2_CTG3_1	191261	217850	LILRA6	ENSG00000277177	79168.0
HSCHR19LRC_PGF2_CTG3_1	225413	232612	LILRB5	ENSG00000274311	10990.0
HSCHR19LRC_PGF2_CTG3_1	238945	239047	U6	ENSG00000275752	
HSCHR19LRC_PGF2_CTG3_1	243006	244036		ENSG00000273726	
HSCHR19LRC_PGF2_CTG3_1	248817	256311	LILRB2	ENSG00000274513	10288.0
HSCHR19LRC_PGF2_CTG3_1	268785	281093	LILRA3	ENSG00000278046	11026.0
HSCHR19LRC_PGF2_CTG3_1	288603	294640	LILRA5	ENSG00000275404	353514.0
HSCHR19LRC_PGF2_CTG3_1	290416	320659	LILRA4	ENSG00000274185	23547.0
HSCHR19LRC_PGF2_CTG3_1	335587	352601	LAIR1	ENSG00000278154	3903.0
HSCHR19LRC_PGF2_CTG3_1	363079	364052	LILRB1	ENSG00000276452	10859.0
HSCHR19LRC_PGF2_CTG3_1	370373	376084		ENSG00000290389	
HSCHR19LRC_PGF2_CTG3_1	374430	375336		ENSG00000276906	
HSCHR19LRC_PGF2_CTG3_1	388618	396863	LILRB4	ENSG00000278279	11006.0
HSCHR19LRC_PGF2_CTG3_1	422713	427303	LILRP1	ENSG00000276526	
HSCHR19LRC_PGF2_CTG3_1	434258	439402	LILRP2	ENSG00000290343	79166.0
HSCHR19LRC_PGF2_CTG3_1	434537	439249	LILRP2	ENSG00000275462	79166.0
HSCHR19LRC_PGF2_CTG3_1	450545	462563	KIR3DL3	ENSG00000274511	115653.0
HSCHR19LRC_PGF2_CTG3_1	464498	478867	KIR2DS2	ENSG00000278300	100132285.0
HSCHR19LRC_PGF2_CTG3_1	464498	478867	KIR2DS2	ENSG00000278300	124900575.0
HSCHR19LRC_PGF2_CTG3_1	480755	495281		ENSG00000275960	
HSCHR19LRC_PGF2_CTG3_1	497309	502746	KIR3DP1	ENSG00000278157	128966722.0
HSCHR19LRC_PGF2_CTG3_1	497309	502746	KIR3DP1	ENSG00000278157	128966730.0
HSCHR19LRC_PGF2_CTG3_1	497309	502746	KIR3DP1	ENSG00000278157	128966731.0
HSCHR19LRC_PGF2_CTG3_1	497309	502746	KIR3DP1	ENSG00000278157	128966732.0
HSCHR19LRC_PGF2_CTG3_1	497309	502746	KIR3DP1	ENSG00000278157	128966733.0
HSCHR19LRC_PGF2_CTG3_1	618301	625240	NCR1	ENSG00000274053	9437.0
HSCHR19LRC_PGF2_CTG3_1	635670	659666	NLRP7	ENSG00000275483	199713.0
HSCHR19LRC_PGF2_CTG3_1	677445	713301	NLRP2	ENSG00000278682	55655.0
HSCHR19LRC_PGF2_CTG3_1	725866	750425	GP6	ENSG00000275931	51206.0
HSCHR19LRC_PGF2_CTG3_1	756485	775378	RDH13	ENSG00000278284	112724.0
HSCHR19_1_CTG2	11783	33393		ENSG00000275321	
HSCHR19_1_CTG2	83783	92110		ENSG00000280030	
HSCHR19_1_CTG2	113164	144280	ZNF66	ENSG00000275050	7617.0
HSCHR19_1_CTG2	121456	122012	BNIP3P24	ENSG00000280428	
HSCHR19_1_CTG2	152104	159104		ENSG00000274449	
HSCHR19_1_CTG2	181689	190628		ENSG00000274106	
HSCHR19_1_CTG2	266498	293973	ZNF85	ENSG00000278091	7639.0
HSCHR19_1_CTG2	270061	271990		ENSG00000279318	
HSCHR19_1_CTG2	304333	308416	KRT18P40	ENSG00000277976	
HSCHR19_1_CTG2	315538	326486		ENSG00000279974	
HSCHR19_1_CTG2	363896	380078	ZNF430	ENSG00000278780	80264.0
HSCHR19_1_CTG3_1	20188	77063	LSM14A	ENSG00000262860	26065.0
HSCHR19_1_CTG3_1	109451	155864	GARRE1	ENSG00000279389	9710.0
HSCHR19_1_CTG3_1	151190	151654		ENSG00000262113	
HSCHR19_2_CTG2	6865	8250		ENSG00000276999	
HSCHR19_2_CTG2	38747	39417	MTDHP4	ENSG00000280066	
HSCHR19_2_CTG2	70712	71381	CCNYL6	ENSG00000279280	
HSCHR19_2_CTG2	80991	81225	VN1R84P	ENSG00000280218	
HSCHR19_2_CTG2	83956	128739	ZNF100	ENSG00000274746	163227.0
HSCHR19_2_CTG2	111937	114628	CCNYL6	ENSG00000292988	641367.0
HSCHR19_2_CTG2	112037	113109	BRI3BPP1	ENSG00000279112	
HSCHR19_2_CTG2	129962	155050		ENSG00000280271	
HSCHR19_2_CTG2	161678	162384		ENSG00000279614	
HSCHR19_2_CTG2	166140	170222	ZNF43	ENSG00000279566	7594.0
HSCHR19_2_CTG3_1	708	4780	GARRE1	ENSG00000282735	9710.0
HSCHR19_2_CTG3_1	7679	8606		ENSG00000282746	
HSCHR19_2_CTG3_1	8674	30733	GPI	ENSG00000282019	2821.0
HSCHR19_3_CTG2	799	1690	BNIP3P31	ENSG00000279984	
HSCHR19_3_CTG2	14112	14259	ZNF729	ENSG00000279552	100287226.0
HSCHR19_3_CTG2	39332	40974		ENSG00000279731	
HSCHR19_3_CTG2	55320	57413		ENSG00000279902	
HSCHR19_3_CTG2	93188	129783	ZNF676	ENSG00000276219	163223.0
HSCHR19_3_CTG2	104879	105754	BNIP3P30	ENSG00000279350	
HSCHR19_3_CTG2	133683	134108	VN1R85P	ENSG00000280210	
HSCHR19_3_CTG2	167757	168342	MTDHP5	ENSG00000279661	
HSCHR19_3_CTG2	169893	170943	PCGF7P	ENSG00000275641	
HSCHR19_3_CTG2	178385	178549		ENSG00000279577	
HSCHR19_3_CTG2	178551	180126	ZNF92P2	ENSG00000274875	
HSCHR19_3_CTG3_1	4498	8694	CEACAM7	ENSG00000280501	1087.0
HSCHR19_3_CTG3_1	29038	29325		ENSG00000281424	
HSCHR19_3_CTG3_1	41399	42342		ENSG00000280545	
HSCHR19_3_CTG3_1	43102	43432	DNAJC19P3	ENSG00000281659	
HSCHR19_3_CTG3_1	54927	63030	CEACAM4	ENSG00000274131	1089.0
HSCHR19_3_CTG3_1	76017	79758		ENSG00000290485	
HSCHR19_3_CTG3_1	76330	76660	DNAJC19P2	ENSG00000281505	
HSCHR19_3_CTG3_1	76780	82266	CEACAMP3	ENSG00000280470	
HSCHR19_3_CTG3_1	95157	132483	CEACAM21	ENSG00000278565	90273.0
HSCHR19_3_CTG3_1	126539	132481		ENSG00000281556	
HSCHR19_3_CTG3_1	129727	130433		ENSG00000281224	
HSCHR19_3_CTG3_1	145097	146819	LINC01480	ENSG00000280540	
HSCHR19_3_CTG3_1	158317	159137		ENSG00000281382	
HSCHR19_3_CTG3_1	168354	169300	PLEKHA3P1	ENSG00000274857	
HSCHR19_3_CTG3_1	183445	184191	TPM3P5	ENSG00000276944	
HSCHR19_3_CTG3_1	189699	211262		ENSG00000280726	
HSCHR19_4_CTG2	222	49566	SBNO2	ENSG00000278788	22904.0
HSCHR19_4_CTG3_1	15196	38320	VSTM1	ENSG00000275962	284415.0
HSCHR19_4_CTG3_1	44262	55747	TARM1	ENSG00000276355	441864.0
HSCHR19_4_CTG3_1	69046	77113	OSCAR	ENSG00000275736	126014.0
HSCHR19_4_CTG3_1	77149	83146	NDUFA3	ENSG00000276061	4696.0
HSCHR19_4_CTG3_1	81433	90168	TFPT	ENSG00000276504	29844.0
HSCHR19_4_CTG3_1	89903	106263	PRPF31	ENSG00000275885	26121.0
HSCHR19_4_CTG3_1	94004	99835	PRPF31-AS1	ENSG00000274041	
HSCHR19_4_CTG3_1	112557	130532	CNOT3	ENSG00000277600	4849.0
HSCHR19_4_CTG3_1	130490	134559	LENG1	ENSG00000276959	79165.0
HSCHR19_4_CTG3_1	134959	148058	TMC4	ENSG00000273722	147798.0
HSCHR19_4_CTG3_1	148220	164780	MBOAT7	ENSG00000275118	79143.0
HSCHR19_4_CTG3_1	164903	168699	TSEN34	ENSG00000278605	79042.0
HSCHR19_4_CTG3_1	174435	174952		ENSG00000276287	
HSCHR19_4_CTG3_1	175724	223976	RPS9	ENSG00000278270	6203.0
HSCHR19_4_CTG3_1	184074	184400		ENSG00000273655	
HSCHR19_4_CTG3_1	191638	198073	LILRB3	ENSG00000274587	102725035.0
HSCHR19_4_CTG3_1	191638	198073	LILRB3	ENSG00000274587	107987425.0
HSCHR19_4_CTG3_1	191638	198073	LILRB3	ENSG00000274587	107987462.0
HSCHR19_4_CTG3_1	191638	198073	LILRB3	ENSG00000274587	11025.0
HSCHR19_4_CTG3_1	199509	199867		ENSG00000277190	
HSCHR19_4_CTG3_1	204025	205202		ENSG00000274345	
HSCHR19_4_CTG3_1	211580	217825	LILRA6	ENSG00000274148	79168.0
HSCHR19_4_CTG3_1	221067	222295		ENSG00000277080	
HSCHR19_4_CTG3_1	225383	232281	LILRB5	ENSG00000278437	10990.0
HSCHR19_4_CTG3_1	238919	239021	U6	ENSG00000275299	
HSCHR19_4_CTG3_1	242973	244013		ENSG00000240042	
HSCHR19_4_CTG3_1	248789	256153	LILRB2	ENSG00000275463	10288.0
HSCHR19_4_CTG3_1	269016	269333		ENSG00000277961	
HSCHR19_4_CTG3_1	270964	275840	LILRA3	ENSG00000275841	11026.0
HSCHR19_4_CTG3_1	279828	280537		ENSG00000275951	
HSCHR19_4_CTG3_1	284161	288423		ENSG00000278402	
HSCHR19_4_CTG3_1	289467	295523	LILRA5	ENSG00000274113	353514.0
HSCHR19_4_CTG3_1	291296	319553		ENSG00000275893	
HSCHR19_4_CTG3_1	302590	303603		ENSG00000276466	
HSCHR19_4_CTG3_1	310658	313820		ENSG00000274785	
HSCHR19_4_CTG3_1	315570	321535	LILRA4	ENSG00000277092	23547.0
HSCHR19_4_CTG3_1	334105	353279	LAIR1	ENSG00000276053	3903.0
HSCHR19_4_CTG3_1	362207	362678		ENSG00000276551	
HSCHR19_4_CTG3_1	397719	419194	TTYH1	ENSG00000275650	57348.0
HSCHR19_4_CTG3_1	412946	416992		ENSG00000275137	
HSCHR19_4_CTG3_1	420306	420642		ENSG00000274045	
HSCHR19_4_CTG3_1	420961	421840		ENSG00000275797	
HSCHR19_4_CTG3_1	427105	431337	LENG8-AS1	ENSG00000275470	104355426.0
HSCHR19_4_CTG3_1	431179	444310	LENG8	ENSG00000276681	114823.0
HSCHR19_4_CTG3_1	444090	446008	LENG9	ENSG00000273574	94059.0
HSCHR19_4_CTG3_1	447324	455525	CDC42EP5	ENSG00000278444	148170.0
HSCHR19_4_CTG3_1	480214	493011	LAIR2	ENSG00000277335	3904.0
HSCHR19_4_CTG3_1	504020	504328		ENSG00000274968	
HSCHR19_4_CTG3_1	515023	527780	KIR3DX1	ENSG00000275918	
HSCHR19_4_CTG3_1	534367	534653		ENSG00000276983	
HSCHR19_4_CTG3_1	555501	570141	LILRA2	ENSG00000275290	11027.0
HSCHR19_4_CTG3_1	572020	572866		ENSG00000275440	
HSCHR19_4_CTG3_1	576161	584669	LILRA1	ENSG00000275525	11024.0
HSCHR19_4_CTG3_1	590450	590956		ENSG00000278826	
HSCHR19_4_CTG3_1	613049	620134	LILRB1	ENSG00000277134	10859.0
HSCHR19_4_CTG3_1	618287	621457	LILRB1-AS1	ENSG00000275274	
HSCHR19_4_CTG3_1	645385	652924	LILRB4	ENSG00000275730	11006.0
HSCHR19_4_CTG3_1	653796	655156		ENSG00000275984	
HSCHR19_4_CTG3_1	679497	683797	LILRP1	ENSG00000274881	
HSCHR19_4_CTG3_1	686844	687127		ENSG00000274517	
HSCHR19_4_CTG3_1	690814	696068	LILRP2	ENSG00000293070	79166.0
HSCHR19_4_CTG3_1	691500	695848	LILRP2	ENSG00000273864	79166.0
HSCHR19_4_CTG3_1	707066	718708	KIR3DL3	ENSG00000276196	115653.0
HSCHR19_4_CTG3_1	721088	735618	KIR2DL3	ENSG00000274410	3804.0
HSCHR19_4_CTG3_1	737589	749937	KIR2DP1	ENSG00000276503	
HSCHR19_4_CTG3_1	752380	766701	KIR2DL1	ENSG00000278503	3802.0
HSCHR19_4_CTG3_1	768921	772884	KIR3DP1	ENSG00000276041	128966722.0
HSCHR19_4_CTG3_1	768921	772884	KIR3DP1	ENSG00000276041	128966730.0
HSCHR19_4_CTG3_1	768921	772884	KIR3DP1	ENSG00000276041	128966731.0
HSCHR19_4_CTG3_1	768921	772884	KIR3DP1	ENSG00000276041	128966732.0
HSCHR19_4_CTG3_1	768921	772884	KIR3DP1	ENSG00000276041	128966733.0
HSCHR19_4_CTG3_1	786104	797086	KIR2DL4	ENSG00000274232	3805.0
HSCHR19_4_CTG3_1	799043	813347	KIR3DL1	ENSG00000274036	3811.0
HSCHR19_4_CTG3_1	815245	830852	KIR2DS4	ENSG00000273931	3809.0
HSCHR19_4_CTG3_1	833012	849784	KIR3DL2	ENSG00000277181	3812.0
HSCHR19_4_CTG3_1	851508	851614	U6	ENSG00000273938	
HSCHR19_4_CTG3_1	856818	873900	FCAR	ENSG00000274580	2204.0
HSCHR19_4_CTG3_1	888622	898622	NCR1	ENSG00000275156	9437.0
HSCHR19_4_CTG3_1	905991	948794	NLRP7	ENSG00000274571	199713.0
HSCHR19_4_CTG3_1	935612	983624	NLRP2	ENSG00000273992	55655.0
HSCHR19_4_CTG3_1	996187	1020746	GP6	ENSG00000277439	51206.0
HSCHR19_4_CTG3_1	1010075	1036410		ENSG00000274413	
HSCHR19_4_CTG3_1	1021590	1053773	RDH13	ENSG00000276684	112724.0
HSCHR19_5_CTG2	328	820	PLPPR3	ENSG00000282283	79948.0
HSCHR19_5_CTG2	3940	10861	AZU1	ENSG00000278624	566.0
HSCHR19_5_CTG2	19803	27018	PRTN3	ENSG00000277804	5657.0
HSCHR19_5_CTG2	29849	35133	ELANE	ENSG00000277571	1991.0
HSCHR19_5_CTG2	38523	42509	CFD	ENSG00000274619	1675.0
HSCHR19_5_CTG2	46856	60469	MED16	ENSG00000282092	10025.0
HSCHR19_6_CTG2	1936	2890		ENSG00000292064	
HSCHR19_6_CTG2	16467	25055	FUT3	ENSG00000292063	2525.0
HSCHR19_6_CTG2	21050	31823		ENSG00000292056	101928844.0
HSCHR19_6_CTG2	64845	77575	NDUFA11	ENSG00000292058	126328.0
HSCHR19_6_CTG2	73464	75080		ENSG00000292059	
HSCHR19_6_CTG2	78410	88276		ENSG00000292060	
HSCHR19_6_CTG2	78441	84422	VMAC	ENSG00000292061	400673.0
HSCHR19_6_CTG2	85147	87468		ENSG00000292062	
HSCHR1_12_CTG3	181613	181757	U2	ENSG00000291979	
HSCHR1_12_CTG3	280620	280869	7SK	ENSG00000291974	
HSCHR1_12_CTG3	334405	405344	NOTCH2NLR	ENSG00000291980	101929796.0
HSCHR1_12_CTG3	334442	452603	NBPF26	ENSG00000291975	101060684.0
HSCHR1_12_CTG3	460167	461478		ENSG00000291976	
HSCHR1_12_CTG3	461312	461478	RNVU1-19	ENSG00000291977	101954277.0
HSCHR1_12_CTG3	500264	501023	PPIAL4A	ENSG00000291978	653505.0
HSCHR1_1_CTG11	54505	61341		ENSG00000281870	
HSCHR1_1_CTG11	62202	64565		ENSG00000280892	
HSCHR1_1_CTG11	68752	74035		ENSG00000281104	
HSCHR1_1_CTG3	18649	56720	PLCH2	ENSG00000276429	9651.0
HSCHR1_1_CTG3	43490	44448		ENSG00000281225	
HSCHR1_1_CTG3	44627	45669		ENSG00000281274	
HSCHR1_1_CTG3	59723	77790	PANK4	ENSG00000273494	55229.0
